title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,source
【 2022跨年日出 】宜蘭太平山翠峰湖元旦日出＆清水地熱 ＆羅東夜市 & 赫蒂法莊園 | 台北出發 | 小車出行,現在預訂2022宜蘭跨年，於羅東夜市享受美食後，前往太平山翠峰湖迎接元旦日出！免除繁瑣交通安排，自由選擇從台北、宜蘭出發，輕鬆搭乘夜間專車前往宜蘭迎向新年,https://www.kkday.com/zh-tw/product/123874,1399,,2.33,3,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
【鐵道旅遊】藍皮解憂號．屏東南國漫讀節三日遊｜龜山步道＆小巴里島岩＆墾丁福華｜高雄出發,立即預訂 KKday 屏東南國漫讀節三日遊，從高雄出發！  屏東南國漫讀節，以南台灣海洋文化為主軸，搭上這期間限定「列車書店」，沿著南迴的鐵軌從巴士海峽一路到太平洋，將山海的風光盡收眼底，與作家來場文青鐵道之旅,https://www.kkday.com/zh-tw/product/33972,12599,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]",KKday
台北宜蘭  ｜  太平山 ＆ 見晴懷古步道 ＆ 龍潭湖畔悠活園區 ＆ 橘之鄉蜜餞DIY  |  宜蘭拼車2日接送,想遠離都市吵雜，平靜心靈，走走山林，乘坐碰碰車，享受DIY樂趣，台北宜蘭太平山 見晴懷古步道 蜜餞DIY ，是你2天1夜不二選擇，現在就預定吧~~~,https://www.kkday.com/zh-tw/product/104667,1899,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
【限量1元加購】2022 新北耶誕城｜雙層露天聖誕巴士車票,搶先預訂 KKday 新北耶誕城雙層露天巴士車票，免人擠人，輕鬆搭乘雙層巴士欣賞台北聖誕夜景！還有限量銅板 1 元套票，帶著一家老小歡慶聖誕節！,https://www.kkday.com/zh-tw/product/104659,199,,4.7,54,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
【2022 跨年煙火】台北 101 煙火派對｜十分天燈祈福、九份老街、金色三麥跨年餐點,透過 KKday 預訂 2022 台北 101 跨年煙火派對，下午專車出發前往十分放天燈、九份老街、金瓜石、十三層遺址，傍晚來到台北市最具指標性的時髦繁榮都會商圈-信義商圈，最後享受獨家專屬金色三麥跨年套餐，感受夜空下幻彩繽紛煙火的美景，跟著 KKday 一起倒數，迎接新的一年 。,https://www.kkday.com/zh-tw/product/104863,1990,,4.56,9,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
台灣南投 | 2021英仙座流星雨 ＆ 伊拿谷甕缸雞晚餐 ＆ 夢谷瀑布 | 台中出發,KKday帶您前往南投山區，無光害近距離觀賞英仙座流星雨，體驗每小時可達到110顆以上的流星畫過天際，錯過此次機會，就要再等明年了。,https://www.kkday.com/zh-tw/product/121471,1450,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]",KKday
台灣花蓮生態一日遊 | 台泥DAKA園區 & 砂卡礑步道 & 小錐麓步道 & 崇德瑩農場 | 台北出發,讓KKday帶您從台北出發，前進台泥DAKA園區，體驗全新的生態，知識，文化場域，再接花蓮太魯閣的鬼斧神工與崇德瑩農場自然遼闊，完美結束一天花蓮生態之旅。,https://www.kkday.com/zh-tw/product/119469,699,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
南投二日接駁｜合歡山主峰、夕陽＆石門山＆高美濕地＆赤腳丫生態農莊｜台中出發,於杜鵑花季訂購南投二日共乘接駁，專車接駁可選擇從台中火車站、台中高鐵站或逢甲出發，第一日將前往合歡山主峰、石門山，並於合歡山賞日落，當晚可彈性加購暗空公園觀星。第二日則是前往台中著名的赤腳丫生態農莊與高美濕地，為中台灣二日行程劃下完美句點。,https://www.kkday.com/zh-tw/product/119201,2200,,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00012', 'name': '南投'}, {'id': 'A01-001-00002', 'name': '台中'}]}]","[{'id': 'A01-001-00012', 'name': '南投'}, {'id': 'A01-001-00002', 'name': '台中'}]",KKday
新竹觀霧二日遊 | 觀霧瀑布步道 & 樂山林道 & 榛山步道 & 山椒魚生態中心 | 台北出發,在滿山的迷霧之中擁抱神木、春天欣賞全台最大霧社山櫻花的一樹雪白、登高一覽雪山山脈「聖稜線」的英姿、還可能巧遇國寶，這裡是觀霧，在竹苗交界帶給人們最豐盛的霧林帶饗宴。,https://www.kkday.com/zh-tw/product/116060,4999,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00009', 'name': '新竹'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00009', 'name': '新竹'}]",KKday
【台北近郊一日遊】九份、野柳、十分一日遊（台北出發）,參加 KKday 台北近郊一日遊，從台北搭乘與韓國超人氣卡通《救援小英雄波力 Poli》獨家推出的親子專車，全程由專業中、英雙語隨行人員，帶領來自世界各地的親子家庭一同暢遊北台灣，欣賞野柳地質公園奇特的海蝕景觀，在平溪十分施放祈福天燈，走訪九份老街感受山城的壯麗並品嚐在地美食；孩子還可在旅途中蒐集救援小隊圖章，護照集滿後將可獲得限量 Poli 小禮物，不需煩惱交通問題，輕鬆度過充滿台灣文化風格的特色一日遊。北部網美秘境,https://www.kkday.com/zh-tw/product/19468,1000,,4.6,173,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00007', 'name': '平溪'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00007', 'name': '平溪'}]",KKday
日月潭一日遊｜日月潭遊船＆水社商圈＆玄光寺｜台北出發,立即預訂南投日月潭一日遊，輕鬆搭船遊日月潭，一天走訪玄光寺、水社商圈、向山遊客中心！專業中英日語導覽，帶你從台北出發！,https://www.kkday.com/zh-tw/product/28296,1400,,4.66,140,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00012', 'name': '南投'}]",KKday
新北平溪｜那些年，我們一起追的女孩｜十分幸福車站電影場景包車遊,造訪《那些年，我們一起追的女孩》電影場景，在菁桐車站寫下許願竹。到十分車站走在鐵軌上。最後，在天燈上寫下願望，隨風飄上天空，讓願望成真！北部網美秘境,https://www.kkday.com/zh-tw/product/7588,3000,,4.86,7,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
【新北市青春山海線】特斯拉Tesla 環保綠能包車一日遊（象鼻岩、九份、點亮十三層、草嶺隧道）,還在幻想有一天乘坐特斯拉出遊嗎？別等了，就是現在！在KKday上選擇特斯拉北海岸包車一日遊，高科技的性能、超酷全景式天窗，讓旅途增添一筆難以忘記的深刻體驗。台北自行指定地點出發，在專屬司機的帶領下，盡情遊歷象鼻岩、九份、草嶺隧道，更是要到現今網美最新的熱門拍照打卡景點點亮十三層遺址,https://www.kkday.com/zh-tw/product/30914,4300,,4,2,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
珍愛藻礁一日遊 | 新豐紅樹林 & 香山濕地園區 & 觀新藻礁保護區 | 台北出發,"◆台灣的美麗生態【藻礁】◆
號稱全台面積最大的千年植物藻礁""觀新藻礁""，因其生長速度緩慢，每一方寸都是彌足珍貴，每逢春夏更是吸引不少旅人來一探潮間帶的生態奧秘。",https://www.kkday.com/zh-tw/product/116520,799,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]",KKday
【2021 暑假限定】全方位極限探索 & 漆彈挑戰夏令營 | 四天三夜,【2021 暑假限定夏令營】全方位極限探索冬令營，透過多元化極限體驗式活動，除增進體適能、強健身心協調度外可助於孩子樂觀自信、勇於探索、創造性思考的性格，同時在人際溝通、團隊合作方面也得到鍛鍊。 活動進行中引導孩子發現自己的無限可能肯定自我，從美式PA團隊遊戲之信任關係與默契考驗中“面對挫折及學習問題解決“表達自己(領導統御)”與他人間最真實的互動建立。,https://www.kkday.com/zh-tw/product/114842,6000,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
新北汐止 | 拱北殿賞楓 ＆ 白石湖吊橋 & 十分老街 & 十分瀑布 | 賞楓秘境一日接送,誰能想到新北汐止也能看到火紅楓葉片片染紅大地，抵達拱北殿秋意濃時正是踏青的好時機，再搭配十分瀑布與老街的陪襯，現在立即下訂出遊去!!,https://www.kkday.com/zh-tw/product/114012,799,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
台灣花蓮｜2020 金針花季一日遊｜花蓮–台東車站/市區飯店,搶先預訂 2020 年花蓮六十石山金針花海一日遊，體驗爸爸去哪兒富興社區小火車遊鳳梨園、品嚐著名東河包子、前往台東男人石，祈求婚姻及求子求事業及健康景點，感受台東人的熱情與樂活自在的氛圍—鐵花村。帶你走跳在地人景點 ，體驗有別以往不同行程。,https://www.kkday.com/zh-tw/product/101045,1600,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]",KKday
【 美國自由行 】洛杉磯 27 日 ( 美國聯合航空機票 + Best Western plus Executive Inn Rowland Height住宿 ),想利用暑假強化英文能力？KKday帶你前往美國洛杉磯，親身感受美式文化，並可同時選購防疫專案，讓您同時提升語言能力與健康體魄。,https://www.kkday.com/zh-tw/product/120934,145000,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00007', 'name': '洛杉磯'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00007', 'name': '洛杉磯'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【 關島自由行 】關島機加酒 5 日 ( Pacific Island Club Guam 酒店 ),KKday 推薦太平洋島嶼上的藍寶石－關島，只需3.5小時就可扺達渡假天堂。由於關島施行免簽證，因此您可說走就走，2 人即可成行，不受人數限制。搭配嚴選關島最熱門的Pacific Island Club Guam酒店，並貼心贈送您飯店接送機，那麼我們就相約關島見囉!,https://www.kkday.com/zh-tw/product/120760,45900,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00048', 'name': '關島'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00048', 'name': '關島'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【 美國自由行 】洛杉磯 9 日 ( 長榮航空機票 + 洛杉磯聖蓋博希爾頓飯店住宿 ),KKday為您嚴選長榮航空機票搭配洛杉磯特選飯店，滿足您期待的美國自由行之旅，現在下訂，立即出發。,https://www.kkday.com/zh-tw/product/120654,139800,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00007', 'name': '洛杉磯'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00007', 'name': '洛杉磯'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【 美國自由行 】紐約 8 日 ( 長榮航空機票 + 中城區時代廣場福朋喜來登飯店住宿 ),KKday為您嚴選長榮航空搭配紐約特選飯店，滿足您期待的美國自由行之旅，現在下訂，立即出發。,https://www.kkday.com/zh-tw/product/120603,146800,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00001', 'name': '紐約'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00001', 'name': '紐約'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【 美國自由行 】洛杉磯 8~35 日 ( 長榮航空機票 + Best Western Plus Executive Inn住宿 ),KKday為您嚴選長榮航空搭配洛杉磯特選飯店，飯店入住天數任選，滿足您期待的美國自由行之旅，現在下訂，立即出發。,https://www.kkday.com/zh-tw/product/120489,111900,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00007', 'name': '洛杉磯'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00007', 'name': '洛杉磯'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【 美國自由行 】舊金山 8~35 日 ( 長榮航空機票 + 金蓋特威假日飯店住宿 ),KKday為您嚴選長榮航空搭配舊金山特選飯店，飯店入住天數任選，滿足您期待的美國自由行之旅，現在下訂，立即出發。,https://www.kkday.com/zh-tw/product/120452,107900,,0,0,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00007', 'name': '洛杉磯'}]}, {'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A05-001-00007', 'name': '洛杉磯'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【2021 暑假】台灣南投二日遊｜清境小瑞士避暑之旅│台中高鐵出發,立刻下訂 KKday 專為全家大小設計專屬旅遊行程，一起走進台灣的阿爾卑斯綠地－清境，白天漫步離天空最近的景觀天空步道，看知名的綿羊秀與青青草原踏青及IG打卡人氣景點－夢幻巧克力城堡等，夜半觀星賞流星、陵線觀日出，入住歐式佛羅倫斯精緻歐式典雅房，品嚐健康新主義－蒸氣料理。,https://www.kkday.com/zh-tw/product/119349,1990,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]",KKday
【早鳥優惠】2021 台北夏令營│小貝爺荒野求生營・三日不過夜＋二日露營,即刻下訂 KKday 【小貝爺荒野求生營】！完整的課程設計讓孩子們把童軍技能融會貫通，第一到三天教導孩子們與大自然和諧相處並愛護環境，讓常識可以真正在生活中運用！讓小組討論露營所需要的裝備、在有限的預算內去採買食材。接下來第四到五天前往國際大露營指定場地－龍門露營區，讓孩子們實際操演：露營搭帳、植物辨識、急救技巧、野外生火、營火晚會等等，並利用日常生活簡易的物品來自力造筏（不可搭乘）和自製弓箭！更將體驗北美熱門活動：搭乘獨木舟喔！,https://www.kkday.com/zh-tw/product/119203,9900,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
【高鐵票 85 折優惠】高鐵國旅聯票來回車票＆南投二日遊｜合歡主峰、東峰、北峰、石門山 ＆台灣高鐵票,現在訂購 KKday 高鐵來回乘車票 85 折優惠！搭配台中高鐵站出發的南投二日遊｜合歡主峰、東峰、北峰、石門山聯票優惠，任選高鐵站出發！不必煩惱交通。合歡山群峰屬於入門級百岳，是許多新手登山客訓練體能及步行技巧的首選，透過 KKday 預定，挑戰最平易近人的百岳，讓您輕鬆擁有最佳視野一覽壯觀美景。,https://www.kkday.com/zh-tw/product/118212,5995,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]",KKday
阿里山眠月線 | 交通接駁車接送 | 台北出發,立即預約阿里山眠月線 交通接駁車接送，台北出發，不用煩惱交通規劃！搭乘接駁專車讓山友們輕鬆前往阿里山遊樂園區，展開令人期待的百岳之旅。,https://www.kkday.com/zh-tw/product/116292,1490,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00014', 'name': '嘉義'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00014', 'name': '嘉義'}]",KKday
新北一日遊｜金銀島獨木舟＆鼻頭角步道＆新港海鮮｜台北車站出發,現在訂購新北經典海陸行程一日共乘接駁，由專業司機帶您從台北車站出發。行程將從新興秘境「金銀島」展開，以獨木舟探索澳底外海的神祕島礁，再至在地人認可的經典海鮮餐廳「新港海鮮」大啖美食，最後由打卡熱點「鼻頭角步道」收尾。即刻下訂，體驗山海兼具的經典行程。,https://www.kkday.com/zh-tw/product/116136,3200,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00006', 'name': '新北市'}, {'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00006', 'name': '新北市'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
基隆生態、最美熱門打卡之旅～海科館、潮境公園、望幽谷、深澳鐵道自行車一日,"★《海洋科技博物館》分三大館：區域探索館、海洋劇場館、主題館，以「親近海洋、認識海洋、善待海洋」，呼籲國人與世界各國重視海洋保育觀念及活動，館內還可體驗從魚的眼裡看到的世界是什麼樣子！
★《潮境公園》吹著徐徐海風，漫步在觀海枕木步道，觀賞海岸地質及生態景觀及意象雕塑品，成為必拍IG打卡景點
★《深澳鐵道自行車》騎乘河豚車漫遊東北角最美山海連線的深澳鐵道",https://www.kkday.com/zh-tw/product/115709,1288,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00026', 'name': '基隆'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00026', 'name': '基隆'}]",KKday
【春節限定】高雄三天兩夜｜不老溫泉＆台灣原住民文化園區＆茂林國家風景區｜台北車站出發,現在訂購 KKday 高雄三天一夜，專車從台北車站出發，帶您走訪高雄知名文化景點。行程將由專業導遊帶路，包含永保青春的「不老溫泉」、台灣原住民文化園區－山地門部落巡禮，以及茂林賞紫斑蝶、魯凱族石板屋，行程兼具原住民文化體驗及自然生態欣賞。,https://www.kkday.com/zh-tw/product/115425,11000,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00004', 'name': '高雄'}, {'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00004', 'name': '高雄'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【2021 春節限定】金喜過新年 | 大小金門三日遊 | 五星金湖&民俗文化村&翟山坑道&陳景蘭洋樓&後浦小鎮模範街,"2021 春節旅遊小語
金門近年來因電影「軍中樂園」、「夏日協奏曲」；電視劇「戀夏３８度Ｃ」；魏德聖導演微電影「18歲的勇氣」；廣告「伯朗咖啡」的黃金小麥田、「金門酒廠」江蕙影片的高粱田帶給國人嶄新的印象視覺，吸引眾多旅客前往一探這海外桃花源，金門除了豐富的人文與自然景觀外～當地最引人注意的還有多種型像的風獅爺，每每來到此地的遊客都會對各鄉鎮不同的風獅爺留下深刻的印象。",https://www.kkday.com/zh-tw/product/115225,500,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00020', 'name': '金門'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00020', 'name': '金門'}]",KKday
【2021 春節限定】花蓮迎新春3日 | 2021太平洋燈節&太魯閣&海洋公園&慶修院&秧悅美地度假趣 | 火車出遊,"【2021 春節限定】花蓮從南到北，處處生機盎然，
不僅有絕佳的自然景觀，也有豐富的人文色彩，更有純淨的環境，
不論是體驗休閒運動、部落文化，還是投入大自然懷抱，
2021春節出發，享受花蓮的好山好水，都令人身心舒暢......",https://www.kkday.com/zh-tw/product/115164,300,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
2021春節除夕限定 | 金門澎湖双島五日 | 通樑古榕、跨海大橋、獅山砲陣地、陳景蘭洋樓 | 台北出發,"2021春節限定除夕團
金門近年來因電影「軍中樂園」、「夏日協奏曲」；電視劇「戀夏３８度Ｃ」；魏德聖導演微電影「18歲的勇氣」；廣告「伯朗咖啡」的黃金小麥田、「金門酒廠」江蕙影片的高粱田帶給國人嶄新的印象視覺，吸引眾多旅客前往一探這海外桃花源，金門除了豐富的人文與自然景觀外～當地最引人注意的還有多種型像的風獅爺，每每來到此地的遊客都會對各鄉鎮不同的風獅爺留下深刻的印象。
澎湖~
臺灣海峽最閃耀的明珠，九十座島嶼上累積著歷史人文的智慧結晶，壯麗的海洋景色，讓澎湖處處充滿了大自然的禮讚
春夏花火節火樹銀花綻放熱情和浪漫，秋冬菊島海鮮節的生鮮美饌品嚐澎湖海洋的頂級美味
徜徉在清澈碧藍的海水之中，漫步在蔚藍蒼穹下迷人的柔白細緻沙灘上
忘卻日常的煩憂與勞碌，享受這悠閒的離島景色與浪漫氛圍
每個小島都有一個屬於自己的個性，也有著屬於自己的獨特景觀
休閒渡假不必捨近求遠、不必遠赴國外，澎湖絕對是值得旅人探尋的最佳選擇",https://www.kkday.com/zh-tw/product/114375,1000,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00020', 'name': '金門'}, {'id': 'A01-001-00019', 'name': '澎湖'}]}]","[{'id': 'A01-001-00020', 'name': '金門'}, {'id': 'A01-001-00019', 'name': '澎湖'}]",KKday
宜蘭太平山溫泉泡湯一日遊｜鳩之澤自然步道＆鳩之澤露天溫泉＆橘之鄉｜台北車站出發,現在預訂 KKday 宜蘭太平山溫泉泡湯一日遊，專業中文導覽帶你從台北出發！一天之內走訪鳩之澤自然步道、台版冰島藍湖「鳩之澤露天溫泉」、橘之鄉、蜜餞形象館、Herbelle 龍潭湖悠活園區 ，30人成行，一日趴趴走，團費超優惠,https://www.kkday.com/zh-tw/product/114332,1100,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
台北安心旅遊3.0 兩天一夜 | 南機場商圈&桃園機場購物趣&藝術教育館&西門町商圈 | 入住永安棧酒店(參考星級:4星),台北加碼GO，KKday再加碼，享受旅遊補助方案，入住四星永安棧酒店，暢遊台北各景點商圈，並前往懷念的桃園機場相遇久違飛機與shopping心情，立即下訂馬上出發！,https://www.kkday.com/zh-tw/product/113849,1299,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]",KKday
台北單車溫泉 2 日遊｜烏來瀑布＆野柳地質公園＆巴拉卡公路｜台中出發,現在預訂台北單車溫泉 2 日遊，從台中搭乘專車出發！環繞大台北地區的河濱自行車道總距離足以讓人從台北騎到台中。不同的河岸樣貌，多元的生態景致，沒有紅綠燈的快感在此能夠暢快感受。,https://www.kkday.com/zh-tw/product/113691,8999,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00006', 'name': '新北市'}, {'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00006', 'name': '新北市'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
小琉球兩天一夜  |  小琉球帆船之旅 + SUP 水上活動 | 高雄出發,預訂 KKday 小琉球帆船之旅，體驗不一樣的小琉球！熱愛海洋、水上活動的你絕不能錯過！SUP、浮潛、自由潛水，還能與海底大明星海龜相見歡，玩累了就躺在風帆上，享受微風輕輕吹過臉頰的滋味。,https://www.kkday.com/zh-tw/product/106291,77000,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00024', 'name': '小琉球'}, {'id': 'A01-001-00004', 'name': '高雄'}]}]","[{'id': 'A01-001-00024', 'name': '小琉球'}, {'id': 'A01-001-00004', 'name': '高雄'}]",KKday
【春節限定 2/10】花蓮台東五日遊｜鯉魚潭＆石梯坪風景區＆多良車站＆伯朗大道＆瑞穗牧場｜台北出發,現在預訂【春節限定 2/10】花蓮台東 5 日遊，專業中文導覽，帶你從台北出發！ 走訪海崖谷、奇觀水往上流、唯美海上步道富山護漁區、櫻木花道平交道、Mr. Sam 山姆先生咖啡館。入住花蓮藍天麗池飯店、台東富野渡假酒店、台東桂田喜來登酒店、花蓮虎爺溫泉會館。,https://www.kkday.com/zh-tw/product/105375,19999,,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}, {'id': 'A01-001-00018', 'name': '台東'}]",KKday
